Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword,ROAS,,,Stage,Values
A1743,Data Analytics Course,158,3025,$180.50,24,9,5.70%,"$1,725.00",2024-11-26,Hyderabad,Tablet,Data Analytics Training,9.556786704,,,,
A1744,Data Analytics Course,176,5868,$184.46,0,4,2.30%,"$1,229.00",2024-11-20,Hyderabad,Desktop,Data Analytics Course,6.662691098,,,,
A1745,Data Analytics Course,111,3050,$208.87,10,7,6.30%,"$1,774.00",2024-11-26,Hyderabad,Tablet,Analytics For Data,8.493321205,,,,
A1746,Data Analytics Course,186,5301,"$21,564.84",14,9,4.84%,"$1,230.00",2024-11-17,Hyderabad,Desktop,Learn Data Analytics,0.05703728848,,,,
A1747,Data Analytics Course,177,3042,$239.64,26,4,2.30%,"$1,646.00",2024-11-20,Hyderabad,Mobile,Data Analytics Course,6.868636288,,,,
A1748,Data Analytics Course,150,5272,$239.06,13,9,6.00%,"$1,232.00",2024-11-01,Hyderabad,Desktop,Online Data Analytic,5.153517945,,,,
A1749,Data Analytics Course,160,4279,$191.56,22,10,3.90%,"$1,234.00",2024-11-12,Hyderabad,Mobile,Data Analytics Course,6.441845897,,,,
A1750,Data Analytics Course,147,5659,$188.07,22,4,4.50%,"$1,796.00",2024-11-25,Hyderabad,Mobile,Analytics For Data,9.549635774,,,,
A1751,Data Analytics Course,198,4816,$224.96,21,4,4.20%,"$1,601.00",2024-11-05,Hyderabad,Mobile,Online Data Analytic,7.116820768,,,,
A1752,Data Analytics Course,145,3874,"$16,811.30",10,10,6.90%,"$1,153.00",2024-11-30,Hyderabad,Mobile,Data Analytics Training,0.06858482092,,,,
A1753,Data Analytics Course,94,5221,$225.23,17,3,3.60%,"$1,209.00",2024-11-19,Hyderabad,Tablet,Learn Data Analytics,5.367846202,,,,
A1754,Data Analytics Course,90,5859,$187.29,17,5,5.60%,"$1,375.00",2024-11-16,Hyderabad,Mobile,Analytics For Data,7.341555876,,,,
A1755,Data Analytics Course,182,5055,$232.64,26,8,3.60%,"$1,815.00",2024-11-10,Hyderabad,Mobile,Data Analytics Training,7.801753783,,,,
A1756,Data Analytics Course,0,4373,$199.32,16,5,0.00%,"$1,150.00",2024-11-02,Hyderabad,Desktop,Data Analytics Training,5.769616697,,,,
A1757,Data Analytics Course,0,5453,$234.85,11,8,0.00%,"$1,398.00",2024-11-04,Hyderabad,Desktop,Data Analytics Training,5.952735789,,,,
A1758,Data Analytics Course,103,3547,$232.35,11,8,7.80%,"$1,663.00",2024-11-26,Hyderabad,Tablet,Learn Data Analytics,7.157305789,,,,
A1759,Data Analytics Course,148,3128,$197.02,27,9,6.10%,"$1,214.00",2024-11-12,Hyderabad,Tablet,Data Analytics Training,6.161810984,,,,
A1760,Data Analytics Course,151,5201,$198.56,15,10,6.60%,"$1,716.00",2024-11-05,Hyderabad,Tablet,Data Analytics Training,8.642224013,,,,
A1761,Data Analytics Course,148,5510,$210.42,27,4,4.80%,"$1,352.00",2024-11-06,Hyderabad,Mobile,Learn Data Analytics,6.425244749,,,,
A1762,Data Analytics Course,103,5628,$195.60,24,8,3.40%,"$1,065.00",2024-11-09,Hyderabad,Mobile,Analytics For Data,5.444785276,,,,
A1763,Data Analytics Course,115,5445,$183.55,21,7,5.90%,"$1,721.00",2024-11-07,Hyderabad,Tablet,Data Analytics Course,9.376191773,,,,
A1764,Data Analytics Course,160,5936,$239.87,29,4,2.50%,"$1,320.00",2024-11-24,Hyderabad,Mobile,Analytics For Data,5.502980781,,,,
A1765,Data Analytics Course,166,5808,$194.79,14,8,4.80%,"$1,799.00",2024-11-14,Hyderabad,Tablet,Data Analytics Training,9.235587042,,,,
A1766,Data Analytics Course,187,3282,$234.91,10,7,4.10%,"$1,525.00",2024-11-29,Hyderabad,Mobile,Online Data Analytic,6.491847942,,,,
A1767,Data Analytics Course,172,3334,$243.12,30,9,5.20%,"$1,533.00",2024-11-08,Hyderabad,Mobile,Online Data Analytic,#VALUE!,,,,
A1768,Data Analytics Course,172,5546,$241.81,24,10,5.80%,"$1,681.00",2024-11-03,Hyderabad,Desktop,Learn Data Analytics,6.951738969,,,,
A1769,Data Analytics Course,187,5734,$187.44,10,8,4.30%,"$1,183.00",2024-11-23,Hyderabad,Tablet,Analytics For Data,6.311352966,,,,
A1770,Data Analytics Course,196,4964,$249.47,26,9,4.60%,"$1,996.00",2024-11-19,Hyderabad,Mobile,Learn Data Analytics,8.00096204,,,,
A1771,Data Analytics Course,131,4774,$240.53,24,7,5.30%,"$1,533.00",2024-11-09,Hyderabad,Tablet,Data Analytics Training,#VALUE!,,,,
A1772,Data Analytics Course,103,5244,$205.90,22,7,3.20%,"$1,954.00",2024-11-16,Hyderabad,Mobile,Analytics For Data,9.490043711,,,,
A1773,Data Analytics Course,114,3064,$196.01,23,6,5.30%,"$1,348.00",2024-11-30,Hyderabad,Mobile,Learn Data Analytics,6.877200143,,,,
A1774,Data Analytics Course,116,3265,$199.21,24,10,8.60%,"$1,006.00",2024-11-21,Hyderabad,Mobile,Learn Data Analytics,5.049947292,,,,
A1775,Data Analytics Course,164,5351,$217.90,10,9,5.50%,"$1,431.00",2024-11-12,Hyderabad,Tablet,Online Data Analytic,6.567232676,,,,
A1776,Data Analytics Course,160,5830,"$18,550.40",15,10,6.20%,"$1,270.00",2024-11-26,Hyderabad,Mobile,Online Data Analytic,0.06846213559,,,,
A1777,Data Analytics Course,112,4808,$221.57,17,7,6.20%,"$1,186.00",2024-11-25,Hyderabad,Desktop,Data Analytics Online,5.352710204,,,,
A1778,Data Analytics Course,87,5506,$188.77,11,5,5.75%,"$1,774.00",2024-11-22,Hyderabad,Mobile,Learn Data Analytics,9.397679716,,,,
A1779,Data Analytics Course,0,4798,$198.45,20,10,0.00%,"$1,937.00",2024-11-14,Hyderabad,Mobile,Data Analytics Training,9.760644999,,,,
A1780,Data Analytics Course,139,5763,$214.49,15,5,4.50%,"$1,781.00",2024-11-01,Hyderabad,Desktop,Data Analytics Online,8.303417409,,,,
A1781,Data Analytics Course,193,3271,$187.76,30,9,5.30%,"$1,209.00",2024-11-13,Hyderabad,Tablet,Online Data Analytic,6.439071155,,,,
A1782,Data Analytics Course,151,4402,$248.65,21,4,2.65%,"$1,722.00",2024-11-19,Hyderabad,Desktop,Data Analytics Online,6.925397145,,,,
A1783,Data Analytics Course,90,4281,$216.36,24,4,4.44%,"$1,768.00",2024-11-04,Hyderabad,Mobile,Learn Data Analytics,8.171565909,,,,
A1784,Data Analytics Course,169,4480,"$19,593.86",11,10,5.90%,"$1,769.00",2024-11-28,Hyderabad,Tablet,Online Data Analytic,0.09028338469,,,,
A1785,Data Analytics Course,197,4373,$218.30,18,9,5.90%,"$1,988.00",2024-11-14,Hyderabad,Desktop,Learn Data Analytics,9.106733852,,,,
A1786,Data Analytics Course,132,5453,$219.44,17,3,5.50%,"$1,949.00",2024-11-24,Hyderabad,Desktop,Learn Data Analytics,8.88169887,,,,
A1787,Data Analytics Course,96,5503,$243.51,11,6,6.20%,"$1,687.00",2024-11-02,Hyderabad,Desktop,Data Analytics Online,6.927846906,,,,
A1788,Data Analytics Course,160,4154,$230.16,15,6,3.75%,"$1,667.00",2024-11-16,Hyderabad,Mobile,Online Data Analytic,7.242787626,,,,
A1789,Data Analytics Course,162,5161,$240.72,16,7,4.32%,"$1,649.00",2024-11-15,Hyderabad,Tablet,Learn Data Analytics,6.850282486,,,,
A1790,Data Analytics Course,171,5517,$233.86,23,5,2.90%,"$1,349.00",2024-11-24,Hyderabad,Tablet,Data Analytics Course,5.768408449,,,,
A1791,Data Analytics Course,110,4161,$204.28,16,10,9.09%,"$1,447.00",2024-11-14,Hyderabad,Mobile,Data Analytics Online,7.083414921,,,,
A1792,Data Analytics Course,103,5332,$243.72,16,3,2.90%,"$1,882.00",2024-11-28,Hyderabad,Desktop,Online Data Analytic,7.721976038,,,,
A1793,Data Analytics Course,167,3620,$243.81,24,8,5.30%,"$1,001.00",2024-11-05,Hyderabad,Desktop,Data Analytics Course,4.105656044,,,,
A1794,Data Analytics Course,132,4117,$239.04,28,3,2.30%,"$1,761.00",2024-11-07,Hyderabad,Mobile,Analytics For Data,7.366967871,,,,
A1795,Data Analytics Course,145,5400,$219.89,29,3,2.07%,"$1,152.00",2024-11-20,Hyderabad,Tablet,Data Analytics Course,5.238983128,,,,
A1796,Data Analytics Course,140,5220,$183.39,25,8,5.70%,"$1,918.00",2024-11-11,Hyderabad,Desktop,Learn Data Analytics,10.45858553,,,,
A1797,Data Analytics Course,122,5453,$217.66,25,10,5.30%,"$1,799.00",2024-11-26,Hyderabad,Tablet,Data Analytics Online,8.265184232,,,,
A1798,Data Analytics Course,87,4081,$180.63,20,4,4.60%,"$1,665.00",2024-11-08,Hyderabad,Tablet,Data Analytics Online,9.217737917,,,,
A1799,Data Analytics Course,141,4239,$199.82,15,5,3.50%,"$1,639.00",2024-11-27,Hyderabad,Mobile,Data Analytics Training,8.202382144,,,,
A1800,Data Analytics Course,157,3367,$248.90,0,8,5.10%,"$1,470.00",2024-11-30,Hyderabad,Tablet,Data Analytics Training,5.90598634,,,,
A1801,Data Analytics Course,95,5721,$208.53,16,6,6.30%,"$1,863.00",2024-11-05,Hyderabad,Mobile,Data Analytics Course,8.933966336,,,,
A1802,Data Analytics Course,160,5166,$210.21,20,7,4.40%,"$1,850.00",2024-11-21,Hyderabad,Desktop,Data Analytics Course,8.800723086,,,,
A1803,Data Analytics Course,133,5430,$217.34,16,6,4.50%,"$1,199.00",2024-11-14,Hyderabad,Mobile,Data Analytics Online,5.516701942,,,,
A1804,Data Analytics Course,154,3452,$215.61,21,7,5.80%,"$1,631.00",2024-11-02,Hyderabad,Mobile,Analytics For Data,7.564584203,,,,
A1805,Data Analytics Course,188,5453,$220.11,13,4,2.10%,"$1,262.00",2024-11-29,Hyderabad,Tablet,Data Analytics Online,5.733496888,,,,
A1806,Data Analytics Course,186,5073,$233.58,15,4,2.15%,"$1,965.00",2024-11-04,Hyderabad,Tablet,Online Data Analytic,8.41253532,,,,
A1807,Data Analytics Course,101,5757,$249.33,25,9,3.50%,"$1,129.00",2024-11-01,Hyderabad,Mobile,Learn Data Analytics,4.528135403,,,,
A1808,Data Analytics Course,150,3323,$227.55,14,4,2.70%,"$1,931.00",2024-11-18,Hyderabad,Mobile,Data Analytics Course,8.486047023,,,,
A1809,Data Analytics Course,127,5417,$229.06,26,8,6.30%,"$1,086.00",2024-11-21,Hyderabad,Tablet,Learn Data Analytics,4.741115865,,,,
A1810,Data Analytics Course,117,5445,$213.90,10,5,4.30%,"$1,804.00",2024-11-19,Hyderabad,Desktop,Data Analytics Course,8.433847592,,,,
A1811,Data Analytics Course,152,5173,$230.47,15,5,3.60%,"$1,779.00",2024-11-26,Hyderabad,Desktop,Learn Data Analytics,7.719008982,,,,
A1812,Data Analytics Course,87,3643,$220.76,27,7,8.05%,"$1,393.00",2024-11-03,Hyderabad,Desktop,Data Analytics Online,6.310019931,,,,
A1813,Data Analytics Course,181,3863,$180.12,17,7,3.50%,"$1,892.00",2024-11-28,Hyderabad,Desktop,Data Analytics Course,10.50410837,,,,
A1814,Data Analytics Course,147,3661,$191.67,17,4,2.70%,"$1,533.00",2024-11-24,Hyderabad,Desktop,Online Data Analytic,#VALUE!,,,,
A1815,Data Analytics Course,173,5463,$232.38,17,5,2.90%,"$1,568.00",2024-11-26,Hyderabad,Desktop,Analytics For Data,6.747568638,,,,
A1816,Data Analytics Course,123,3459,$211.88,21,4,3.30%,"$1,223.00",2024-11-24,Hyderabad,Tablet,Learn Data Analytics,5.772135171,,,,
A1817,Data Analytics Course,162,3906,$237.24,13,5,3.30%,"$1,062.00",2024-11-10,Hyderabad,Desktop,Data Analytics Training,4.476479514,,,,
A1818,Data Analytics Course,135,4645,$182.94,12,6.75,5.00%,"$1,927.00",2024-11-30,Hyderabad,Desktop,Online Data Analytic,10.53350825,,,,
A1819,Data Analytics Course,169,3317,$232.35,29,3,4.90%,"$1,988.00",2024-11-24,Hyderabad,Mobile,Data Analytics Training,8.556057672,,,,
A1820,Data Analytics Course,120,3235,$220.67,11,4,3.33%,"$1,890.00",2024-11-17,Hyderabad,Mobile,Learn Data Analytics,8.564825305,,,,
A1821,Data Analytics Course,0,4823,$234.73,30,5,0.00%,"$1,361.00",2024-11-25,Hyderabad,Mobile,Data Analytics Training,5.798151067,,,,
A1822,Data Analytics Course,167,4403,$189.36,25,4,3.00%,"$1,572.00",2024-11-06,Hyderabad,Desktop,Learn Data Analytics,8.301647655,,,,
A1823,Data Analytics Course,101,3530,$184.83,22,5,4.95%,"$1,802.00",2024-11-13,Hyderabad,Mobile,Learn Data Analytics,9.74949954,,,,
A1824,Data Analytics Course,129,4679,$239.21,19,3,2.30%,"$1,215.00",2024-11-04,Hyderabad,Mobile,Data Analytics Online,5.079219096,,,,
A1825,Data Analytics Course,153,5396,$233.79,13,8,5.23%,"$1,571.00",2024-11-01,Hyderabad,Mobile,Data Analytics Training,6.719705719,,,,
A1826,Data Analytics Course,0,3976,$248.65,16,4,0.00%,"$1,160.00",2024-11-15,Hyderabad,Mobile,Data Analytics Training,4.665192037,,,,
A1827,Data Analytics Course,108,5545,$209.82,11,8,7.40%,"$1,491.00",2024-11-08,Hyderabad,Mobile,Analytics For Data,7.106090935,,,,
A1828,Data Analytics Course,85,4772,$211.62,15,10,11.80%,"$1,669.00",2024-11-19,Hyderabad,Mobile,Learn Data Analytics,7.886778187,,,,
A1829,Data Analytics Course,109,4941,$242.54,18,9,8.30%,"$1,278.00",2024-11-11,Hyderabad,Desktop,Data Analytics Training,5.269233941,,,,
A1830,Data Analytics Course,119,4369,$216.29,16,4,3.36%,"$1,533.00",2024-11-22,Hyderabad,Tablet,Learn Data Analytics,#VALUE!,,,,
A1831,Data Analytics Course,143,5526,$185.94,15,8,5.60%,"$1,712.00",2024-11-25,Hyderabad,Desktop,Analytics For Data,9.207271163,,,,
A1832,Data Analytics Course,161,5302,$184.29,13,8,3.60%,"$1,703.00",2024-11-30,Hyderabad,Tablet,Learn Data Analytics,9.240870367,,,,
A1833,Data Analytics Course,146,4424,$196.88,20,3,2.10%,"$1,757.00",2024-11-30,Hyderabad,Tablet,Online Data Analytic,8.924217798,,,,
A1834,Data Analytics Course,82,5971,$235.52,14,8,9.80%,"$1,568.00",2024-11-06,Hyderabad,Mobile,Learn Data Analytics,6.657608696,,,,
A1835,Data Analytics Course,88,3733,$244.35,12,8,9.10%,"$1,622.00",2024-11-27,Hyderabad,Mobile,Online Data Analytic,6.638019235,,,,
A1836,Data Analytics Course,127,4403,$244.30,15,7,5.50%,"$1,832.00",2024-11-22,Hyderabad,Tablet,Data Analytics Course,7.498976668,,,,
A1837,Data Analytics Course,179,5118,$189.59,15,6,3.40%,"$1,892.00",2024-11-28,Hyderabad,Tablet,Data Analytics Course,9.979429295,,,,
A1838,Data Analytics Course,199,4407,$240.05,21,9,4.50%,"$1,054.00",2024-11-13,Hyderabad,Desktop,Data Analytics Online,4.390751927,,,,
A1839,Data Analytics Course,191,3190,$211.10,10,7,3.70%,"$1,533.00",2024-11-22,Hyderabad,Tablet,Learn Data Analytics,#VALUE!,,,,
A1840,Data Analytics Course,99,4880,$245.13,25,8,8.08%,"$1,236.00",2024-11-19,Hyderabad,Tablet,Data Analytics Course,5.042222494,,,,
A1841,Data Analytics Course,122,5774,$224.40,23,10,8.20%,"$1,330.00",2024-11-14,Hyderabad,Mobile,Learn Data Analytics,5.926916221,,,,
A1842,Data Analytics Course,178,4103,$207.23,17,8,4.50%,"$1,612.00",2024-11-15,Hyderabad,Mobile,Analytics For Data,7.778796506,,,,
A1843,Data Analytics Course,157,4414,$240.57,17,9,5.70%,"$1,483.00",2024-11-27,Hyderabad,Desktop,Learn Data Analytics,6.164525918,,,,
A1844,Data Analytics Course,199,5319,$216.70,25,9,4.50%,"$1,533.00",2024-11-01,Hyderabad,Desktop,Online Data Analytic,#VALUE!,,,,
A1845,Data Analytics Course,192,3320,$208.09,17,3,1.60%,"$1,169.00",2024-11-18,Hyderabad,Mobile,Data Analytics Training,5.617761545,,,,
A1846,Data Analytics Course,144,4146,$246.10,18,10,6.90%,"$1,074.00",2024-11-15,Hyderabad,Desktop,Analytics For Data,4.364079642,,,,
A1847,Data Analytics Course,147,4720,$227.60,23,8,5.44%,"$1,907.00",2024-11-05,Hyderabad,Tablet,Online Data Analytic,8.378734622,,,,
A1848,Data Analytics Course,121,3557,$237.03,16,7,5.79%,"$1,255.00",2024-11-25,Hyderabad,Mobile,Data Analytics Online,5.294688436,,,,
A1849,Data Analytics Course,193,5899,$227.24,12,9,4.20%,"$1,832.00",2024-11-02,Hyderabad,Desktop,Analytics For Data,8.061960922,,,,
A1850,Data Analytics Course,170,4968,$216.78,21,5,4.50%,"$1,997.00",2024-11-24,Hyderabad,Tablet,Data Analytics Course,9.212104438,,,,
A1851,Data Analytics Course,198,5934,$199.61,14,6,3.00%,"$1,533.00",2024-11-13,Hyderabad,Tablet,Learn Data Analytics,#VALUE!,,,,
A1852,Data Analytics Course,133,4078,$189.42,21,6,4.50%,"$1,969.00",2024-11-21,Hyderabad,Desktop,Data Analytics Online,10.39488966,,,,
A1853,Data Analytics Course,82,4163,$208.08,30,8,9.80%,"$1,297.00",2024-11-04,Hyderabad,Mobile,Data Analytics Course,6.233179546,,,,
A1854,Data Analytics Course,90,4330,$249.24,20,4,4.40%,"$1,618.00",2024-11-15,Hyderabad,Tablet,Data Analytics Training,6.491734874,,,,
A1855,Data Analytics Course,122,5882,$189.76,25,7,5.70%,"$1,357.00",2024-11-25,Hyderabad,Tablet,Analytics For Data,7.15113828,,,,
A1856,Data Analytics Course,105,5645,$218.24,17,6,5.71%,"$1,420.00",2024-11-02,Hyderabad,Mobile,Online Data Analytic,6.50659824,,,,
A1857,Data Analytics Course,179,3848,$213.26,12,5,2.79%,"$1,807.00",2024-11-29,Hyderabad,Desktop,Data Analytics Course,8.473225171,,,,
A1858,Data Analytics Course,91,5609,$228.27,12,10,11.00%,"$1,098.00",2024-11-11,Hyderabad,Desktop,Analytics For Data,4.810093311,,,,
A1859,Data Analytics Course,168,4390,$195.52,22,10,6.00%,"$1,553.00",2024-11-04,Hyderabad,Desktop,Data Analytics Course,7.94292144,,,,
A1860,Data Analytics Course,162,4774,$210.80,20,7,4.30%,"$1,387.00",2024-11-29,Hyderabad,Tablet,Analytics For Data,6.579696395,,,,
A1861,Data Analytics Course,130,5787,$218.79,13,10,7.70%,"$1,679.00",2024-11-09,Hyderabad,Mobile,Online Data Analytic,7.674025321,,,,
A1862,Data Analytics Course,97,5192,$184.79,13,10,10.31%,"$1,382.00",2024-11-05,Hyderabad,Mobile,Learn Data Analytics,7.478759673,,,,
A1863,Data Analytics Course,142,4223,$222.28,27,5,3.80%,"$1,506.00",2024-11-07,Hyderabad,Desktop,Learn Data Analytics,6.775238438,,,,
A1864,Data Analytics Course,138,3146,$197.89,22,7,5.07%,"$1,533.00",2024-11-08,Hyderabad,Desktop,Learn Data Analytics,#VALUE!,,,,
A1865,Data Analytics Course,186,3988,$237.69,15,5,2.70%,"$1,603.00",2024-11-14,Hyderabad,Tablet,Data Analytics Course,6.744078421,,,,
A1866,Data Analytics Course,170,3437,$232.08,23,5,2.90%,"$1,405.00",2024-11-29,Hyderabad,Mobile,Learn Data Analytics,6.053946915,,,,
A1867,Data Analytics Course,85,3718,$224.14,21,6,7.10%,"$1,938.00",2024-11-04,Hyderabad,Desktop,Online Data Analytic,8.646381726,,,,
A1868,Data Analytics Course,115,5343,$239.92,20,8,6.96%,"$1,381.00",2024-11-15,Hyderabad,Desktop,Learn Data Analytics,5.756085362,,,,
A1869,Data Analytics Course,167,5170,$241.21,24,4,3.80%,"$1,515.00",2024-11-21,Hyderabad,Mobile,Data Analytics Course,6.280834128,,,,
A1870,Data Analytics Course,113,5916,$234.58,18,5,4.40%,"$1,165.00",2024-11-12,Hyderabad,Mobile,Data Analytics Course,4.96632279,,,,
A1871,Data Analytics Course,175,4958,$245.96,22,10,5.71%,"$1,777.00",2024-11-21,Hyderabad,Mobile,Online Data Analytic,7.224751992,,,,
A1872,Data Analytics Course,112,5538,$225.66,22,4,4.10%,"$1,533.00",2024-11-22,Hyderabad,Desktop,Online Data Analytic,#VALUE!,,,,
A1873,Data Analytics Course,194,5309,$191.40,19,10,4.60%,"$1,764.00",2024-11-13,Hyderabad,Desktop,Data Analytics Training,9.21630094,,,,
A1874,Data Analytics Course,0,4539,$244.40,18,6,0.00%,"$1,638.00",2024-11-28,Hyderabad,Mobile,Analytics For Data,6.70212766,,,,
A1875,Data Analytics Course,82,4622,$203.99,17,9,11.00%,"$1,375.00",2024-11-12,Hyderabad,Mobile,Online Data Analytic,6.740526496,,,,
A1876,Data Analytics Course,0,3355,$193.57,26,9,0.00%,"$1,961.00",2024-11-11,Hyderabad,Mobile,Learn Data Analytics,10.13070207,,,,
A1877,Data Analytics Course,179,4992,$221.48,27,10,3.70%,"$1,062.00",2024-11-06,Hyderabad,Tablet,Learn Data Analytics,4.795015351,,,,
A1878,Data Analytics Course,93,3015,$232.01,21,4,4.30%,"$1,770.00",2024-11-26,Hyderabad,Mobile,Learn Data Analytics,7.628981509,,,,
A1879,Data Analytics Course,152,4662,$249.13,24,7,4.60%,"$1,951.00",2024-11-11,Hyderabad,Desktop,Online Data Analytic,7.83125276,,,,
A1880,Data Analytics Course,81,3766,$213.12,27,7,8.60%,"$1,183.00",2024-11-27,Hyderabad,Desktop,Online Data Analytic,5.550863363,,,,
A1881,Data Analytics Course,130,5774,$241.97,11,7,4.40%,"$1,708.00",2024-11-20,Hyderabad,Desktop,Data Analytics Course,7.058726288,,,,
A1882,Data Analytics Course,110,4542,$227.95,20,4,3.60%,"$1,423.00",2024-11-11,Hyderabad,Desktop,Data Analytics Training,6.242597061,,,,
A1883,Data Analytics Course,122,5179,"$14,144.68",11,4,3.30%,"$1,507.00",2024-11-18,Hyderabad,Tablet,Analytics For Data,0.1065418235,,,,
A1884,Data Analytics Course,113,5265,$184.21,27,5,4.40%,"$1,353.00",2024-11-20,Hyderabad,Tablet,Data Analytics Online,7.344878128,,,,
A1885,Data Analytics Course,140,5297,$223.90,28,6,4.30%,"$1,630.00",2024-11-21,Hyderabad,Mobile,Data Analytics Course,7.28003573,,,,
A1886,Data Analytics Course,170,3347,$248.44,27,3,1.76%,"$1,719.00",2024-11-20,Hyderabad,Desktop,Learn Data Analytics,6.919175656,,,,
A1887,Data Analytics Course,176,5960,$245.33,19,8,4.50%,"$1,761.00",2024-11-25,Hyderabad,Tablet,Analytics For Data,7.178086659,,,,
A1888,Data Analytics Course,0,5143,$246.30,19,5,0.00%,"$1,346.00",2024-11-05,Hyderabad,Mobile,Data Analytics Training,5.464880227,,,,
A1889,Data Analytics Course,195,5265,$242.00,10,4,5.40%,"$1,699.00",2024-11-08,Hyderabad,Tablet,Online Data Analytic,7.020661157,,,,
A1890,Data Analytics Course,162,4396,$183.96,18,4,4.30%,"$1,054.00",2024-11-18,Hyderabad,Tablet,Data Analytics Online,5.729506414,,,,
A1891,Data Analytics Course,138,4381,$191.55,28,7,5.07%,"$1,756.00",2024-11-01,Hyderabad,Tablet,Data Analytics Training,9.167319238,,,,
A1892,Data Analytics Course,177,3965,$225.82,15,4,2.30%,"$1,530.00",2024-11-22,Hyderabad,Mobile,Online Data Analytic,6.775307767,,,,
A1893,Data Analytics Course,159,3366,$217.27,21,7,4.40%,"$1,515.00",2024-11-17,Hyderabad,Tablet,Online Data Analytic,6.972890873,,,,
A1894,Data Analytics Course,111,4026,$229.01,13,3,2.70%,"$1,438.00",2024-11-01,Hyderabad,Desktop,Learn Data Analytics,6.279201782,,,,
A1895,Data Analytics Course,184,5560,$189.14,14,6,3.26%,"$1,250.00",2024-11-17,Hyderabad,Tablet,Data Analytics Online,6.608861161,,,,
A1896,Data Analytics Course,128,4500,$188.21,10,3,2.34%,"$1,087.00",2024-11-14,Hyderabad,Desktop,Online Data Analytic,5.775463578,,,,
A1897,Data Analytics Course,164,3851,$219.15,22,6,4.90%,"$1,487.00",2024-11-09,Hyderabad,Mobile,Learn Data Analytics,6.785306867,,,,
A1898,Data Analytics Course,120,3464,$228.30,19,4,5.80%,"$1,426.00",2024-11-22,Hyderabad,Tablet,Online Data Analytic,6.246167324,,,,
